Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.84,1161.9982869998678,4501.4278321528145,37576.333878033765,0.2048356898428127,2545.7732908015487,42526.741619295855,1340.6059069320552,1219.8400830623718,75.4865747274206,22.587618627280136,1.2016669620355677e-05,0.10402390437206387
0.85,1159.9258823160385,4501.138348872959,37579.28326356532,0.20369968309011602,2549.26062894019,42520.481672900685,1337.8548717364818,1217.5774917291078,75.18363242990884,22.494747546395725,1.1984383333897952e-05,0.10426446905648044
0.86,1157.951464333283,4500.863139513002,37582.093421752914,0.20262192803343324,2552.5829859114665,42514.517723969,1335.2353713304803,1215.4216290400036,74.8960050624683,22.40662750027036,1.195364901913275e-05,0.10449418111675972
0.87,1156.0711715607347,4500.602155611262,37584.7701818432,0.20159854563736107,2555.747449489095,42508.83836647555,1332.7421287725815,1213.368313933503,74.62292667338396,22.32309330172091,1.1924360575820381e-05,0.10471348661292645
0.88,1154.281162611913,4500.355218833975,37587.319258688294,0.20062602972079072,2558.7609309303775,42503.43219006302,1330.36990016334,1211.413383656061,74.36366446093743,22.243970561640722,1.1896423407264262e-05,0.10492281948320975
0.89,1152.577997703826,4500.123462674679,37589.74659137766,0.19969877119434282,2561.6309273486695,42498.2895375567,1328.1141137933578,1209.5530989781498,74.11743072266279,22.169236618875015,1.1869657847176606e-05,0.10512272445281279
0.9,1150.96027716496,4499.917127307623,37592.06082546223,0.19879552113944776,2564.3704175362636,42493.41074519247,1325.9737669665158,1207.785869019606,73.88285025019952,22.099872478674925,1.1843269669774563e-05,0.10531458262996136
0.91,1149.423543253912,4499.731747286008,37594.26590015625,0.19792095755963793,2566.9830834687996,42488.780699976516,1323.942430600206,1206.106882130683,73.6595772150799,22.035242330501667,1.1817471272045353e-05,0.10549841091078958
0.92,1147.9816619952448,4499.648877556287,37596.3927677005,0.19693141525755298,2569.5261935638428,42484.47586986982,1322.0459635547268,1204.530613052394,73.44147132341419,21.9841043734206,1.1786654707385496e-05,0.10568221873191828
0.93,1146.64493028295,4499.733350318161,37598.46673760096,0.19571508858404635,2572.0466605355423,42480.55432270786,1320.3038519820213,1203.0677547521918,73.22360274710165,21.95331686828379,1.1746410305652878e-05,0.10587249257087762
0.9400000000000001,1145.4630172575255,4500.236190879261,37600.57236345169,0.1938469305861841,2574.7080174862717,42477.27157122797,1318.8050100569287,1201.7702731847148,72.98855417662129,21.970050622508737,1.1679896097608203e-05,0.10609313047121273
0.9500000000000001,1144.7488430979931,4502.662230121767,37603.18814792519,0.1888328774602063,2578.4629138769133,42476.1999692238,1318.10477346858,1200.9646269275659,72.63451997170347,22.199576292054196,1.148750882362828e-05,0.10648547271120075
0.96,1145.0744674332643,4509.768555872254,37607.11437411601,0.17656385126105958,2585.062624239048,42480.14587313633,1319.236284097043,1201.2311165601718,71.97506414789731,22.96140299783651,1.0997849249492087e-05,0.10730839114983054
0.97,1148.1302022882762,4529.790267393937,37614.32691106958,0.14717851328954748,2599.787861965459,42497.05020513235,1325.3932218617433,1204.1697528231307,70.44417091060672,25.334987428894895,9.760217908160994e-06,0.10933303043384365
0.98,1157.0067161591298,4578.644072490558,37626.47123725903,0.09396900863197631,2633.252668275546,42539.47130174467,1343.5350201360473,1211.7945077984514,66.86829454052736,32.379091871665125,7.249538612366082e-06,0.11404130327675185
0.99,1172.6338075031354,4663.305594509938,37634.185915560745,0.04175497125279148,2691.164783854461,42599.819507404245,1380.9277272301088,1220.2239703403789,60.4961911583732,50.04283143911373,4.202461862318413e-06,0.12190705559127213
1.0,1189.2531897169913,4757.012758867965,37623.16639255617,0.015994157226479275,2756.8861034604442,42636.925772048686,1434.1843326807216,1216.9633277036853,52.96735563452324,82.06176346577645,2.1869661568210223e-06,0.1301245979264355
