Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.77,1174.456363636053,4503.290359553462,37558.6685141696,0.21154987833316502,2524.9178046894176,42564.41115285331,1357.1876908431175,1233.4346389624206,77.31889120846628,23.165785318513898,1.2203199345212964e-05,0.10260223840175489
0.78,1171.845061750142,4502.921773789318,37562.383666647685,0.21008180007461533,2529.3135085042295,42556.52387363959,1353.7096111946096,1230.5858244826827,76.92914654838648,23.045875467208226,1.216228426098569e-05,0.10290139140782467
0.79,1169.3553092656234,4502.571166571464,37565.92616875391,0.20868964060051817,2533.5043723692447,42549.00360070648,1350.3957568777055,1227.8691691109022,76.5591666276945,22.932122923101744,1.2123321980881673e-05,0.10318741622733622
0.8,1166.982397681661,4502.237760423077,37569.30268335474,0.20736967172783932,2537.4983492948154,42541.836151427,1347.2395307913118,1225.27960715646,76.20801703992153,22.824228967692033,1.2086232036624892e-05,0.10346074577808655
0.81,1164.7216653936914,4501.920787363187,37572.519802301525,0.20611832051272633,2541.3033035153962,42535.007471263554,1344.2344300380703,1222.8121154995263,75.8747952929467,22.721904740051592,1.2050935997451509e-05,0.10372181643031053
0.8200000000000001,1162.568616262983,4501.619525904093,37575.58389646362,0.204932181217523,2544.9268321095888,42528.50400804759,1341.3742033057204,1220.4618436959895,75.55864399931421,22.624878285722957,1.2017357588589575e-05,0.10397105632780888
0.8300000000000001,1160.5188071996417,4501.333267091135,37578.501258978344,0.20380798164564096,2548.376436755718,42522.31236017794,1338.6526971338349,1218.2239923247384,75.25873435366893,22.532886772646307,1.1985422298224411e-05,0.10420889555693234
0.84,1158.5679314854337,4501.061339131596,37581.27799857834,0.20274259268553874,2551.659397243425,42516.419538671245,1336.0639658296134,1216.0939045487366,74.97427516734842,22.445681155478614,1.1955057552081319e-05,0.10443575762858097
0.85,1156.7118346813309,4500.803166616629,37583.92005283482,0.20173291783150818,2554.7828031136683,42510.81304056744,1333.6022959905695,1214.0670836832041,74.70450757994422,22.363032294826503,1.1926188665274512e-05,0.10465206395684107
0.86,1154.9463994006048,4500.558081327726,37586.433240810205,0.20077616049525132,2557.753573363777,42505.48042434925,1331.262034638796,1212.1390694872127,74.4487046405465,22.284707091925917,1.1898749840995951e-05,0.10485822593478729
