table_id,mixture,T_K,co2_loading_mol_per_mol_mea,co2_loading_uncertainty,mea_wt_pct,sugar_wt_pct,water_wt_pct,property_or_metric,units,value,comparison_or_reference,source_locator,evidence_label,claim_scope,K_G_x10e4_mol_m2_kPa_s,D_CO2_x10e9_m2_s,H_CO2_kPa_m3_kmol,k_l_x10e5_m_s,k_g_x10e2_m_s,k_ov_s_1,Ha,E_inf,zotero_collection_key,zotero_parent_key,zotero_attachment_key,local_companion_locator
S5,30 wt% MEA + 3 wt% sugar,313.56,0.200,0.003,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,15.65,0.98,5543,4.48,3.83,96040,217,1503,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,320.87,0.200,0.003,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,18.18,1.19,6198,5.43,3.92,138605,237,1914,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,328.44,0.200,0.003,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,20.72,1.44,6920,6.47,3.89,195043,260,2440,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,337.78,0.200,0.003,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,25.91,1.76,7871,7.78,3.67,368663,328,3660,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,303.69,0.300,0.004,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.21,0.71,5170,3.26,3.84,36200,155,798,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,313.24,0.300,0.004,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,11.04,0.92,6070,4.20,3.88,56850,172,1123,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,320.49,0.300,0.004,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,12.51,1.12,6808,5.08,3.91,77406,183,1384,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,327.12,0.300,0.004,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.27,1.32,7526,5.93,4.11,106340,200,1787,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,335.04,0.300,0.004,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,17.14,1.57,8435,6.93,4.12,170530,236,2576,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,303.73,0.400,0.005,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,05.87,0.64,5751,2.96,3.79,19152,119,384,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,311.97,0.400,0.005,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.43,0.80,6644,3.65,3.89,24850,122,467,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,319.52,0.400,0.005,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.56,0.97,7529,4.41,3.90,36883,136,613,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,327.73,0.400,0.005,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.97,1.19,8563,5.29,3.79,44041,137,716,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,338.81,0.400,0.005,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.72,1.46,10075,6.38,3.65,76550,166,1033,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,304.92,0,,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,19.05,0.83,4216,3.81,3.90,100419,240,7354,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,312.20,0,,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,21.80,1.01,4718,4.61,3.87,144009,262,9793,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,320.25,0,,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,25.81,1.24,5312,5.57,3.89,223342,299,13693,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,328.43,0,,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,29.18,1.54,5957,6.82,3.82,314057,323,16933,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,337.81,0,,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,34.81,1.97,6746,8.58,3.61,530867,377,21377,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,303.55,0.100,0.001,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.49,0.71,4477,3.27,3.78,71806,220,1460,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,311.99,0.100,0.001,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,16.29,0.90,5118,4.06,3.84,97250,231,1915,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,320.40,0.100,0.001,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,19.58,1.14,5804,5.09,3.87,151757,258,2440,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,328.39,0.100,0.001,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,22.08,1.41,6502,6.23,3.77,207821,275,3081,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,339.03,0.100,0.001,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,27.28,1.80,7499,7.84,3.64,373820,331,4537,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,303.23,0.200,0.003,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,11.00,0.67,4829,3.08,3.85,48572,186,1152,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,311.41,0.200,0.003,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,13.31,0.84,5521,3.83,3.90,76826,210,1559,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,320.14,0.200,0.003,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,15.98,1.08,6317,4.82,3.96,118623,235,2025,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,328.13,0.200,0.003,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,19.35,1.33,7099,5.89,3.90,189824,270,2684,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,336.00,0.200,0.003,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,22.99,1.59,7918,6.99,3.70,305760,316,3663,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,303.17,0.300,0.004,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.29,0.59,5279,2.70,3.83,27475,150,834,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,312.12,0.300,0.004,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,08.98,0.75,6141,3.39,3.87,45539,173,1178,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,320.02,0.300,0.004,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,11.47,0.93,6964,4.16,3.91,80569,208,1610,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,328.06,0.300,0.004,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,13.90,1.13,7862,5.00,3.76,130357,243,2273,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,336.05,0.300,0.004,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,16.67,1.33,8814,5.79,3.66,213017,291,3325,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,304.30,0.400,0.005,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,05.44,0.54,5987,2.46,3.87,21080,137,439,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,311.90,0.400,0.005,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.26,0.66,6838,2.98,3.87,30116,150,566,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,320.27,0.400,0.005,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.19,0.82,7851,3.68,3.91,42601,161,751,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,328.60,0.400,0.005,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.69,1.01,8940,4.45,3.90,52078,163,894,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 6 wt% sugar,340.13,0.400,0.005,30,6,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.27,1.26,10575,5.36,3.73,88274,197,1397,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,303.48,0,,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,17.76,0.68,4289,3.06,3.87,108861,282,8655,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,311.69,0,,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,20.23,0.84,4873,3.77,3.87,153733,303,11926,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,320.08,0,,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,23.47,1.06,5515,4.68,3.85,225840,330,15890,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,328.10,0,,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,27.27,1.31,6172,5.73,3.74,337414,367,19948,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,335.91,0,,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,31.90,1.62,6850,6.99,3.76,509333,411,24343,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,302.73,0.100,0.001,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,12.64,0.59,4598,2.66,3.82,67916,238,1848,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,311.82,0.100,0.001,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.42,0.75,5312,3.36,3.88,94897,252,2573,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,321.03,0.100,0.001,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,17.26,0.97,6097,4.30,3.96,145146,277,3345,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,329.08,0.100,0.001,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,20.14,1.21,6832,5.28,3.82,213541,305,4081,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,337.10,0.100,0.001,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,24.03,1.47,7610,6.31,3.76,338430,353,5405,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,303.27,0.200,0.003,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.68,0.55,5030,2.50,3.84,48775,208,1360,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,311.83,0.200,0.003,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,11.92,0.70,5784,3.14,3.90,79127,238,1952,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,319.84,0.200,0.003,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.43,0.89,6545,3.95,3.96,122720,265,2551,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,328.01,0.200,0.003,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,17.94,1.11,7376,4.86,3.81,208055,313,3321,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,335.94,0.200,0.003,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,20.91,1.32,8234,5.69,3.75,315733,358,4328,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,303.48,0.300,0.004,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.71,0.50,5524,2.27,3.78,29814,171,1065,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,312.28,0.300,0.004,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,08.00,0.64,6408,2.88,3.90,45445,188,1510,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,319.91,0.300,0.004,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.63,0.79,7236,3.51,3.91,69819,212,2059,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,327.35,0.300,0.004,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,11.95,0.96,8098,4.22,3.82,116224,251,2890,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,335.68,0.300,0.004,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,15.74,1.15,9126,4.94,3.66,232168,331,4535,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,304.43,0.400,0.005,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,04.47,0.44,6245,1.96,3.86,18641,147,489,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,311.76,0.400,0.005,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,05.48,0.54,7100,2.42,3.88,29755,167,652,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,320.37,0.400,0.005,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.00,0.70,8185,3.07,3.88,37355,167,788,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,328.00,0.400,0.005,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.02,0.86,9220,3.74,3.86,53834,182,992,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 10 wt% sugar,339.23,0.400,0.005,30,10,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,08.09,1.09,10868,4.62,3.74,80597,203,1494,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,303.05,0,,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.21,0.40,4712,1.73,3.76,136605,428,15036,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,311.79,0,,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,16.13,0.51,5399,2.22,3.86,184631,441,20799,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,319.74,0,,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,18.80,0.65,6072,2.77,3.88,262986,473,25802,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,327.76,0,,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,22.96,0.82,6796,3.46,3.80,422128,540,32473,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
